Packet_Size,Transmission_Rate,Latency,Protocol_Type,Active_Connections,CPU_Usage,Memory_Usage,Bandwidth_Utilization,Request_Response_Time,Auth_Failures,Access_Violations,Firewall_Blocks,IDS_Alerts,Anomalous_Load,DWT_Feature_1
1184,188.1961268,93.89205239,1,448,77.71473997,15722.70975,80.09024944,0.566928745,6,2,0,6,0,-2.594054153
1171,137.4786206,74.85277774,1,470,9.264351697,7252.190084,82.79033915,1.552644498,3,1,11,8,0,0.576294374
672,138.9260271,78.91869889,1,496,79.96680637,13572.86545,84.09127953,0.266782497,9,2,13,2,0,-2.578759272
1328,103.2386991,18.23346621,1,292,77.42593622,4901.485609,59.5552337,0.476872371,1,3,1,1,0,-4.764151884
1314,57.7984028,56.24882513,1,389,48.04113155,6011.82468,25.94085361,1.504818217,9,0,2,5,0,-1.233000287
648,54.76156481,30.84246922,0,64,46.66724261,2720.66794,23.3409477,0.631479655,3,0,5,11,1,-0.479197286
579,113.5002716,26.30962393,0,263,35.75362628,3426.035025,61.65859783,1.037599539,7,4,18,12,1,-2.919863139
1385,62.68480671,82.92729692,0,454,89.50477229,10544.28551,42.98629183,0.721675708,1,3,12,1,0,0.779815921
712,141.0270433,22.1534323,1,120,14.44939328,8221.427726,60.22434171,1.063264302,4,3,19,0,0,0.463993484
702,182.1459508,52.17864733,0,278,55.16829503,3774.996584,54.86300598,0.75864602,6,4,7,9,0,-1.731118333
1263,182.4372225,94.47204156,0,202,62.94293516,6506.2629,64.19782717,1.988995181,9,4,3,11,1,-1.040386896
728,148.8568115,26.724885,1,46,84.4180507,6033.617012,12.89006117,0.77920742,5,0,18,3,0,-1.478367375
1175,81.68477472,98.01940814,1,168,71.31729723,15799.02725,12.95530126,1.291393893,8,3,6,8,0,-0.582725557
726,179.4495247,99.48591872,0,445,59.72701224,13671.69681,74.94356538,1.787852114,1,2,6,9,0,-0.315563768
1158,182.9140153,60.00554392,0,110,14.92904693,6268.664701,27.38145194,1.312076489,3,2,0,13,1,-3.871661902
1031,79.49803774,25.31284662,0,46,36.76734893,14631.2736,68.6978616,1.175128785,6,0,18,2,0,0.83303088
940,160.6139129,38.44943991,0,212,16.80153962,5547.902727,59.19183197,1.181535964,7,2,16,2,0,0.130765627
901,92.97793234,48.20435494,0,28,79.90308226,10719.63405,98.36150243,1.043275351,4,2,7,5,0,-3.036947984
546,170.3960469,37.83918019,0,87,68.71779822,15469.73495,85.1865291,1.634402763,4,3,14,12,1,0.486640074
732,199.585685,35.25720219,0,291,69.39062688,6305.433937,47.18210692,0.195805749,3,3,19,5,0,1.126156869
804,54.5039008,97.50067383,1,385,60.44180401,10910.17095,65.47715381,1.781746825,8,1,18,14,1,-4.010976944
1025,184.6048799,23.80283447,0,157,48.09870064,4805.188596,20.55605115,1.213955218,9,3,6,7,0,-0.623014103
642,143.39458,75.99951178,1,265,17.74754005,4334.365818,44.77474387,1.71285912,3,1,12,12,1,-0.304895966
914,196.0073929,10.03692605,1,265,33.02406537,9229.090996,76.0498967,0.119746135,2,3,0,9,0,-1.09767395
1012,119.7514276,63.65644025,1,22,16.63784236,15670.30711,66.04044257,1.751625168,8,4,6,5,0,0.0321361
872,177.1081896,92.43487036,0,256,66.61761714,7304.828195,53.60241919,0.328261286,6,3,4,7,0,-1.350114689
1065,59.35911029,35.91406847,0,191,18.61944596,15008.42783,25.88761936,1.470314212,8,1,17,7,0,-0.941839064
1385,100.2918575,26.69733777,1,450,64.67965176,14638.37997,82.28313335,0.891390646,3,2,7,6,0,-4.337826703
758,60.05248066,68.65118154,0,464,63.84170812,4134.825536,34.5849944,1.394037543,2,3,14,4,0,-2.588735522
1155,196.30147,74.13412666,0,232,44.04088071,6488.928573,83.84311735,1.293560502,9,2,17,3,0,0.120507458
970,172.5460861,71.92274671,1,186,16.4944356,10328.50941,65.04481565,0.410453439,7,2,5,0,0,-2.662571804
1452,177.8821132,38.7385192,0,326,31.75807022,8336.929562,43.54582852,1.077766152,3,3,4,12,1,-1.767168739
1470,190.6947847,32.69821619,1,183,32.20791427,1625.740625,13.65446998,0.626737899,9,3,10,5,0,-3.29327728
511,62.76552292,96.032692,1,397,64.53273632,15899.79868,30.91769599,1.164830001,2,4,7,7,0,-2.644481822
829,107.8396389,93.09695574,1,481,14.66815665,12067.19862,90.01638329,1.502206238,3,1,8,10,0,-1.235820016
1235,60.65523336,51.15849489,1,403,75.47083493,7059.335208,83.61769095,0.254390988,1,3,12,13,1,-1.919545703
1283,81.61896523,86.15744795,0,463,69.68561967,9928.87994,61.73679816,1.079948605,3,2,2,3,0,-4.303619834
1467,84.40486656,50.70911299,1,417,20.83608804,1492.407795,51.96902176,1.273496659,6,2,2,6,0,-2.810238681
857,120.3660817,48.19501163,0,202,66.12897245,7975.296294,68.24284114,0.661198162,2,3,6,2,0,0.220406973
1471,90.28432512,24.10866528,0,65,61.82362042,14900.23541,51.96233151,1.910706617,0,1,2,12,1,-0.246226008
907,65.14671602,48.37654508,0,444,68.59026801,14355.95523,67.98743566,1.088575368,9,2,10,13,1,-1.722606357
1167,75.12366336,58.36752447,0,396,21.05892721,5464.355443,37.66636897,0.446782471,7,4,13,4,0,-1.30141886
872,72.09133453,12.02538947,1,43,18.39517738,8548.749035,85.46474961,0.304797697,5,2,9,6,0,-2.699713805
507,195.9615197,49.97017047,1,221,25.1011388,11188.39803,73.17261041,1.129153143,2,1,19,11,1,0.165349751
621,163.893876,80.32205966,1,17,36.09909477,5506.147344,39.69780656,0.812952924,7,0,8,10,0,-2.174425296
847,195.1642198,71.20414507,1,324,72.46152339,1131.579568,84.75995033,0.465839486,5,4,11,8,0,-3.553288918
1175,115.961073,67.164129,1,285,67.72353469,8136.522342,53.86082778,0.158327125,0,4,7,8,0,-4.227179863
589,91.75527225,91.85998856,0,183,83.66338534,9666.0082,25.71749783,1.176540152,8,0,11,6,0,-4.291540202
1147,169.7439796,11.62288088,1,391,9.983512523,192.8814419,16.99412158,1.23734045,8,4,8,3,0,-2.958684614
1197,98.93808771,60.13428276,0,44,5.982283886,1619.648439,72.96451729,0.369424942,8,4,17,5,0,0.483049299
815,94.90750606,80.86139636,0,461,64.42680052,3395.921233,87.86087238,1.243302295,5,4,16,12,1,1.92616606
677,84.87589883,58.72018444,1,389,28.73943714,5634.031363,82.66977897,1.908748234,5,2,10,13,1,-0.351956984
1039,69.45184673,39.15059973,0,188,33.39670612,8702.714443,69.00859272,1.958761659,3,2,1,3,0,-4.336949237
1231,88.46945915,22.26255086,0,390,51.4781722,4772.102408,22.723755,1.788136579,7,3,18,2,0,-3.457161596
1368,103.2979623,89.88067646,1,482,13.70511547,4491.322649,18.46396684,1.633449304,8,3,13,8,0,-3.458002348
540,151.0991312,52.36861531,1,263,59.62902541,13922.65457,41.05266607,0.49779889,6,2,2,4,0,-2.301792991
1239,59.38472633,89.03036773,1,174,32.63753293,2406.305189,86.94198014,0.397226847,6,4,5,7,0,-3.094971508
1203,81.57604095,62.72669102,0,441,58.78078557,7977.816117,96.55626433,0.945400444,1,1,3,2,0,-1.032921059
1422,171.353546,70.6772905,1,54,75.89058761,15249.913,31.72247694,1.277300328,1,0,11,8,0,-2.325850191
1001,72.03828854,82.38350389,1,220,19.54446333,10037.71066,78.58861035,1.7162895,9,3,1,0,0,-0.693278447
1458,101.396772,69.32399901,0,46,84.1242129,11503.56713,61.64822952,0.540729778,1,4,5,1,0,-1.096805337
644,179.6988383,45.82493566,1,394,50.10849199,6956.668163,12.86266304,1.011331011,3,3,4,12,1,-0.093258349
700,73.23879667,56.22700455,0,260,83.44886004,416.9214572,58.86247149,1.33013646,8,1,4,3,0,-2.987319882
1428,62.41052534,82.27409722,0,195,22.65705699,10373.47286,82.53463627,0.946628324,4,4,7,1,0,-0.614895837
1223,122.6806993,43.62852667,1,409,56.38782649,10147.59607,34.8510505,0.962967986,1,2,4,8,0,-3.03724049
960,95.36292669,44.93093111,0,471,39.33040497,1855.79942,90.76254616,0.527722606,3,1,7,12,1,-2.05713506
1231,134.5112547,18.61211045,0,347,70.80888625,7448.339447,31.26343662,1.974655719,6,3,0,6,0,-3.168218799
1251,170.5707336,92.31259917,1,462,56.50226017,14653.73022,16.88258194,1.002867238,4,4,19,14,1,-1.494624516
1424,70.57227322,18.19326835,1,61,47.03381384,3360.848828,24.39453785,1.112209696,7,4,8,12,1,-0.129741786
1408,137.1048627,68.33882597,1,166,82.60375955,7431.470199,85.33025818,0.515262653,0,0,13,1,0,-0.356413197
1057,125.8263141,47.18750309,0,160,37.05495045,7431.540645,47.55753271,1.076859765,4,0,1,10,0,-1.511082225
1046,71.6118179,46.50574512,0,151,23.69831742,12991.10734,81.72510073,0.585164161,3,0,10,10,0,-2.226129901
752,143.5997728,71.15966529,1,111,56.68860088,13210.75634,57.81097549,0.484438878,2,2,3,14,1,-2.060572818
889,91.04606268,16.03843594,1,488,58.04241716,12172.38377,53.25032123,0.623872277,6,4,3,3,0,0.117218105
1093,123.1751478,63.43352047,1,37,42.32304283,5910.721131,82.62218363,0.105243332,9,4,16,12,1,-3.241127425
1382,62.34084864,79.48286074,0,3,46.36185371,1245.387108,48.11388505,1.183287113,0,3,15,5,0,-1.399467588
755,118.9376086,84.53914821,1,483,86.56204022,5656.779338,82.1829458,0.83621201,5,2,6,1,0,-0.475873794
1208,95.96952021,25.34773505,0,13,67.27828377,10908.6801,19.05959485,1.807509136,7,0,11,8,0,-2.0869287
1314,173.3571817,90.76771451,1,162,14.40114888,11273.67053,67.2679734,0.17734363,1,4,16,2,0,-0.77127143
1420,58.54680905,69.05314827,0,344,23.03105602,15443.50333,73.23283509,0.182080572,5,0,4,1,0,1.046199776
949,112.7910912,89.36693207,0,449,87.92401393,7312.89558,90.91876565,1.783159683,0,1,7,11,1,-2.227798246
509,118.7647136,53.67526454,1,332,66.74957207,10155.72577,30.18915268,0.34062482,5,2,19,3,0,-2.464865601
1323,158.7509114,58.78300106,0,264,82.77883572,8673.134844,64.37978921,0.104104198,5,0,4,13,1,-1.79962462
1297,136.1431363,92.71344493,0,83,30.82822444,2494.835106,48.99309073,0.439936341,4,2,10,4,0,-1.426327783
741,150.0818506,90.9918589,1,265,68.05868311,7433.119307,44.449449,1.665364733,6,4,18,3,0,-0.241927742
750,166.5573928,50.3344786,1,412,65.69023022,8762.87896,19.60421997,1.625156757,4,1,18,11,1,-0.355513989
1376,179.330446,34.69713685,0,334,30.04864876,15216.91874,22.08099975,0.746251201,7,3,3,13,1,-1.676166019
504,97.08132451,45.38533911,0,380,51.81938766,5927.970965,85.32896153,1.369258743,1,1,10,13,1,-4.931766346
618,130.7034058,44.89878957,0,219,58.33028446,15683.57574,77.47780891,1.063774444,5,2,18,2,0,-4.206671925
1300,176.0162118,35.81801875,1,146,45.89620392,8722.571177,44.41070173,1.818996481,4,1,4,2,0,-0.792691811
873,198.4176696,34.17216439,0,298,75.31019007,3955.260969,84.56379233,0.207204603,9,4,1,11,1,-3.061615816
564,183.4278967,87.49566428,0,297,75.79386855,3147.463754,17.26895663,1.645040345,1,2,18,14,1,-0.703336895
645,105.7200894,16.28757286,1,454,77.30104661,2352.949184,66.22965253,0.424137472,6,2,16,13,1,-1.019357977
723,79.27497758,70.98500639,1,161,73.29100337,7301.632642,88.13584474,0.844079705,3,4,19,14,1,-2.454723185
738,123.4088806,25.55380463,1,229,46.48709556,448.6302336,85.49778079,0.464718588,5,0,17,12,1,-3.366731025
676,161.2462178,41.00553041,1,234,37.42225534,7176.220005,43.55044839,1.434967378,4,3,14,2,0,-2.446735097
1278,123.8853606,15.53887307,1,89,75.66698412,15815.63461,77.07104678,1.388819742,3,1,15,2,0,-1.927670617
1352,122.4771295,34.29762732,0,333,46.66712398,10754.69805,48.4721331,1.141005443,1,3,11,5,0,-4.177149978
781,175.7345632,79.1578964,0,310,25.94156888,12180.59933,85.6124348,1.42650977,6,3,7,14,1,-0.914987876
562,104.2105669,89.65137921,0,215,48.12420025,1992.185712,57.76857551,1.315173083,4,4,5,3,0,-1.243005322
716,178.9692012,29.93744367,1,420,17.05723486,7622.303698,78.83713442,1.575239906,2,0,17,12,1,-1.977494232
1353,111.0207201,51.71930553,1,97,63.7885067,4650.947306,17.07144241,0.554872637,5,3,10,6,0,-1.979221085
1326,99.23496585,52.32916431,1,213,33.55330894,14316.1507,63.10233744,0.914933968,7,2,5,6,0,-0.244632852
1294,118.0984867,88.62177752,0,354,27.15599787,2982.550305,59.52557597,0.388090406,9,0,16,3,0,-3.298271235
1188,164.3670438,78.65191476,1,312,86.30324343,7393.859901,64.89790496,0.916227772,9,4,9,0,0,-2.773388446
960,68.90030418,56.17694965,1,100,71.03488464,9449.958722,72.60774471,1.433214328,1,3,18,8,0,-2.18778885
1428,79.46288238,70.36724804,1,145,71.90090773,8273.253356,92.6298073,1.413643205,9,4,14,6,0,-3.10286357
1109,192.7167238,86.26195485,0,10,58.01636739,13300.87209,80.71138736,1.447911116,3,1,15,5,0,-2.469959605
604,76.32374411,10.85850586,1,471,76.32968889,3780.105424,29.76741923,0.686658304,2,4,16,4,0,-4.524217994
598,135.1590977,46.26010279,1,44,69.5288109,6100.518656,84.33066424,1.35820655,6,2,6,8,0,-2.841115565
1010,136.89717,91.65188505,0,251,55.89576485,12694.14032,20.98717099,0.798186007,9,4,18,13,1,-2.479638975
884,123.4436693,76.62817278,1,386,86.69557416,8496.335447,65.99787271,1.894534888,7,0,7,12,1,-3.374547181
904,146.7117873,58.85572369,1,227,21.28557072,6493.666432,89.44784274,0.752396095,7,1,7,8,0,-0.491978009
1322,84.47400887,57.66800743,1,398,85.18727611,568.1359844,19.10098488,1.245734645,3,2,4,9,0,-1.710477549
1017,132.8993402,41.29930878,0,249,39.12224377,12078.82824,86.4723388,1.525276857,9,1,10,10,0,-2.489930006
975,105.8259883,56.84684803,1,495,49.91391359,15557.69504,81.87586608,1.822174115,1,2,1,5,0,-3.18688342
1476,149.2500889,68.98448795,1,493,15.43284216,9962.563451,55.33978905,0.932064347,5,1,17,7,0,-4.525222132
1208,71.18353151,47.65267346,0,169,50.90913231,13719.00541,37.80078421,0.784921706,2,3,3,6,0,-3.319169105
1362,135.6316125,74.27378318,0,130,56.95257391,8318.324317,46.48944053,0.917053533,7,4,11,11,1,-2.266515579
1144,77.79055331,87.51090045,1,19,89.80463105,3783.72735,97.17923221,0.715023068,2,0,3,12,1,-2.467849332
1369,91.79645947,23.92163634,0,336,87.89135494,329.6294573,28.15278005,1.342456531,1,0,4,0,0,-3.433375172
1270,82.80647005,50.63923205,1,235,87.14376981,10489.03245,62.1643859,1.872161852,8,3,16,14,1,-0.014996771
936,77.42566698,46.72180822,0,492,34.61298511,7940.430687,17.49166731,0.339534912,8,1,18,1,0,-0.83478162
522,173.8566427,71.87183236,1,345,89.25765239,12535.36054,29.61037578,1.165751923,8,4,9,8,0,-3.010324267
1496,92.85613515,32.48807187,1,1,43.71564289,11145.45044,78.69847493,1.805532578,2,3,13,9,0,-1.570112324
1064,189.0685673,67.62258235,1,130,77.40608199,15808.44265,37.23391363,0.290217635,1,1,14,3,0,-0.569547011
1176,195.4889788,88.97403176,0,496,23.38719737,8213.970076,98.71894635,1.03834428,3,4,13,10,0,-1.917276841
1213,135.6890705,47.63184398,0,27,47.99582027,6892.079156,55.07353388,1.743936232,1,1,15,14,1,-2.649638155
957,71.4501684,91.991413,1,2,87.11102817,4659.161062,56.48853928,1.810859202,7,0,7,2,0,-4.985129002
582,106.1822365,99.3847365,1,250,85.49766874,7682.094539,13.26832654,1.077269106,9,4,8,1,0,-2.521659924
644,169.6598395,19.5482845,1,222,63.11746461,13978.6565,96.08740746,0.14740858,0,0,7,7,0,-3.503273546
584,105.1086093,30.97478692,1,435,72.81421742,774.7916401,25.68100968,0.300714439,1,0,10,13,1,-3.278403232
577,63.05258275,95.53417763,0,138,19.99626921,15648.61075,58.45065389,1.214761816,5,4,11,6,0,-2.896767932
956,133.5177366,96.24949178,0,275,66.34097671,15893.58439,45.6107149,0.335331352,8,3,13,8,0,-2.761538552
1377,176.7681277,18.79365478,1,490,57.53431871,9605.35992,47.40262307,0.383893776,9,1,17,2,0,-2.988015452
500,169.3889581,11.34986503,0,464,12.78189754,5371.552839,67.89701494,1.567022486,4,4,11,0,0,-4.347632985
550,76.26847102,24.49900209,0,141,14.61851556,3646.478596,69.58798094,1.526314911,4,0,3,12,1,-4.939604467
1184,150.9146922,99.6411505,0,432,14.21770751,4496.197291,23.88597534,1.701268243,2,1,12,8,0,-1.307208732
1216,83.07563952,26.19996549,1,256,66.57033946,896.6762814,54.96279878,0.300896759,7,4,15,13,1,-0.07475088
1271,82.73113018,55.2292846,1,370,17.0457927,7654.26424,81.14297042,0.476475274,5,3,9,4,0,-2.335250948
945,181.110766,86.35759538,0,312,44.75724304,1011.455907,49.89578352,1.682626717,9,4,10,4,0,-4.037046599
948,87.45034291,11.83614496,0,456,35.3434535,11523.74001,24.92240237,1.470066457,1,4,11,2,0,-1.093523022
1380,89.48710198,64.4040084,1,440,51.79285197,6013.678343,38.18952488,1.631316643,4,2,17,12,1,0.430021997
987,50.09800861,34.9322904,1,434,65.05050141,3269.899235,29.11416077,1.980516782,3,1,1,7,0,-0.78800185
1299,180.6003551,87.61014248,1,95,63.20141566,8763.17157,21.32357211,1.742420052,9,4,18,7,0,-0.60649955
533,168.889222,35.51150343,0,173,48.81919285,15582.77299,43.98230147,1.088880177,8,0,4,0,0,-4.16613167
847,144.0993403,71.80801483,0,473,44.46846426,11152.58368,58.68426189,0.690459551,3,0,19,14,1,-3.317166708
594,162.5398646,70.67976692,0,443,38.81432559,7918.774917,16.54763727,1.182385514,7,2,9,3,0,-0.817915764
571,72.80728511,29.9344194,1,423,78.26234561,12452.93736,64.3441035,1.313314445,0,0,15,5,0,-4.237670841
1050,118.7485392,13.13192799,1,405,33.12240341,11825.8759,99.37219962,0.737093068,4,4,11,8,0,-3.317953909
653,102.6829081,46.83246164,1,439,27.0460948,14278.59383,96.77124388,1.564780371,8,1,8,1,0,-2.272634275
749,64.06647894,36.02738368,1,57,68.18181696,3354.236267,84.62561338,0.276232206,2,2,2,6,0,-1.784019583
1173,122.9195728,82.80799747,1,498,35.57989424,13756.15346,33.97070015,1.580846416,5,2,0,9,0,-2.938848224
937,188.1109476,82.03277696,0,102,76.99488098,4886.314784,12.01668368,0.160797185,9,3,4,0,0,-2.540179377
617,56.00886786,51.1321557,0,169,32.87054108,15061.88295,85.01875326,1.046135515,5,3,7,9,0,-2.325942481
1270,93.71913702,64.58610028,0,477,64.66531009,4568.935868,15.01482088,1.736729281,5,1,16,3,0,-2.885415052
1390,81.13114043,64.38335644,1,70,8.834265534,14836.89184,28.50652733,0.264341021,3,1,0,9,0,-3.279581114
805,85.72199805,84.44423336,0,338,37.77284481,15424.27236,59.00078939,1.083703979,6,2,12,10,0,-2.746189112
767,186.2651828,48.25021727,1,49,34.17456487,2413.312584,26.05402352,0.402843734,2,4,5,14,1,-3.344021052
1460,120.2103581,34.79020118,0,428,74.41769284,15594.54814,85.04094982,1.800149925,5,4,14,14,1,-1.320355694
553,119.9449119,33.85314263,0,419,87.19970927,1462.995198,79.94437266,1.681456501,9,3,6,14,1,-2.155542849
735,164.0863464,58.25730514,1,347,44.17490852,3575.227807,78.01925552,1.874442762,4,1,7,11,1,-2.695877603
888,73.1738306,50.42333825,0,5,75.11108356,7162.283616,83.45148543,1.762466449,2,1,2,6,0,-2.934304651
1489,123.0898031,49.61086939,0,455,64.47404958,15898.19811,29.77316022,1.499451289,1,4,14,2,0,-1.126092629
1233,114.4977821,18.20236052,0,202,87.22780895,7868.152514,75.60031385,0.451289472,0,3,3,2,0,-3.125788436
1262,139.5366036,74.67433666,0,202,73.94422372,8851.510147,41.97533523,0.67475497,7,4,8,14,1,-1.58462613
1324,199.9336555,29.23630192,0,179,11.58563561,11141.3567,70.01602836,1.044024801,0,4,10,3,0,-0.93840233
900,165.4173341,27.72582672,0,57,65.6289464,15495.86758,20.98195558,1.218903885,4,2,13,7,0,-1.922385814
1123,109.6798555,47.14824882,0,186,50.51747581,12555.28726,73.50279221,1.586148451,4,1,8,13,1,-4.903588658
1266,174.1329578,30.50005075,1,92,6.397064924,3664.04867,97.48969551,0.531223294,0,2,11,2,0,-3.226440772
802,75.6062545,62.54724406,0,292,26.36160149,4917.555798,13.92403288,0.343727049,8,2,4,7,0,-3.839710927
1418,54.56955295,43.43170054,1,394,83.34919583,1652.28901,18.44460111,1.016959324,4,4,5,9,0,-4.326585616
706,80.66725587,50.40205503,0,434,83.71521669,10346.79259,21.12730906,0.399898681,8,3,18,8,0,-1.096023254
728,101.0617334,58.34523894,1,483,72.90228912,2973.770874,48.75075144,1.418099924,5,4,4,11,1,-2.108302802
1352,126.5871136,28.31819702,1,227,88.45126628,4192.737727,36.17021664,1.193698691,6,3,0,7,0,-6.27470209
1409,142.2693711,24.01764606,0,421,73.55634409,14221.00712,82.62281382,1.508104814,6,1,9,14,1,-2.667413137
1077,186.5908576,89.23797126,1,112,5.867355919,5295.415238,52.64085153,0.220529463,1,0,13,7,0,-3.593580783
574,126.4781014,49.03513325,1,148,29.46591893,9109.682822,53.60836084,1.932925365,4,1,16,8,0,-1.348750208
934,125.1913467,47.08842487,0,269,7.60305549,6421.29954,74.53342912,0.10001052,1,4,10,3,0,-3.597697877
602,57.53645147,13.20509352,1,203,12.99917734,1277.09747,42.57720843,0.718340589,3,3,3,11,1,-2.218824863
921,55.2367329,54.81786723,0,378,23.60146944,5869.534895,41.78865227,1.391306107,2,0,17,2,0,-2.238310712
1203,132.6739943,59.87527494,1,365,47.80247644,6588.284428,78.12337489,0.18576994,5,3,18,7,0,-3.835353507
1263,115.726792,60.29567839,1,403,77.04022029,14341.64752,80.20375713,0.258364205,4,3,3,0,0,-4.102578783
1237,175.8770592,73.63280524,1,348,78.26717427,5258.765393,11.29588953,0.245694731,0,0,11,13,1,0.185185524
1305,74.10193771,25.97336515,1,358,57.37715798,6129.933804,22.94114283,1.204868481,1,0,13,14,1,-2.131122575
805,53.74574932,32.70008208,0,56,83.89495482,12548.05862,29.1788363,1.802258099,6,1,17,9,0,-2.617591529
597,117.3558152,82.96574187,0,301,47.50529776,12167.41075,41.64404219,1.155330258,8,2,0,0,0,-0.981204537
1349,85.62178351,95.24535552,0,316,80.56806375,12792.7359,36.23032751,1.246785569,0,0,19,3,0,-0.210375428
1297,57.442156,22.23394726,0,452,43.59554679,15264.95477,70.16680435,0.757403137,3,2,10,9,0,-0.576286464
834,158.689743,54.78845991,0,185,28.56412563,12749.36422,84.53217104,0.135608201,2,2,18,2,0,-4.646700092
